192.67161;-33.99927
192.92470;27.54073
193.27907;-48.94325
193.32405;21.24502
193.35894;-40.17882
193.50680;55.95984
193.58823;-9.53895
193.64857;-57.17789
193.66342;-59.14667
193.90201;3.39760
194.00767;38.31825
194.73111;17.40936
195.06869;30.78504
195.18161;56.36633
195.54484;10.95910
195.56574;-71.54880
195.88895;-49.52724
196.56971;-48.46325
196.72776;-49.90622
196.79462;27.62491
197.26368;-23.11797
197.48755;-5.53893
197.49812;17.52912
197.97051;27.87604
198.01444;-37.80314
198.07346;-59.92054
198.42909;40.15285
198.56428;-59.10286
198.81249;-67.89456
199.30431;-66.78342
199.38599;40.57256
199.40120;5.46985
199.60405;-18.30861
199.73022;-23.17141
200.15027;-36.71208
200.65825;-60.98836
200.98092;54.92542
201.00185;-64.53562
201.29835;-11.16124
201.30590;54.98800
201.86349;-15.97363
202.10813;13.78019
202.76112;-39.40728
202.99144;-6.25571
203.53294;3.65903
203.61406;49.01591
203.67398;-0.59594
203.69894;37.18244
204.36540;36.29484
204.97197;-53.46636
205.18455;54.68166
205.43673;-54.55937
206.42319;-33.04337
206.66404;-51.43270
206.81682;17.45677
206.88561;49.31330
207.36146;-34.45063
207.36957;15.79781
207.37624;-41.68766
207.40420;-42.47369
207.42842;21.26406
207.46810;-18.13408
207.85807;64.72328
207.94787;34.44432
207.95677;-32.99402
208.30228;-31.92759
208.67132;18.39859
208.88515;-47.28827
209.41224;-63.68662
209.56785;-42.10071
209.66988;-44.80353
210.41160;1.54458
210.43122;-45.60337
210.95602;-60.37298
211.09761;64.37581
211.51161;-41.17958
211.59279;-26.68202
211.67219;-36.36870
212.21254;77.54743
212.47899;-53.43873
212.59979;25.09182
212.71035;-16.30200
213.06596;2.40950
213.22392;-10.27404
213.37062;51.78999
213.91811;19.18727
214.00369;-5.99953
214.04196;51.36701
214.09657;46.08792
214.49923;35.50947
214.55821;-81.00760
214.77751;-13.37117
214.85097;-46.05808
214.93884;16.30680
215.08147;-56.38648
215.13950;-37.88527
215.17730;-45.18688
215.65467;-58.45916
215.75941;-39.51177
215.77462;-27.75373
215.84475;8.44664
216.30008;51.85171
216.53431;-45.22139
216.54501;-45.37926
216.73225;-83.66785
216.88134;75.69594
217.04351;-29.49158
217.05092;-2.22795
217.95774;30.37114
218.01982;38.30788
218.15451;-50.45712
218.66954;29.74481
218.87688;-42.15775
219.47188;-49.42576
219.91413;-60.83947
219.92041;-60.83515
220.18150;16.41830
220.28717;13.72833
220.41149;8.16176
220.48239;-47.38814
220.49005;-37.79342
220.62785;-64.97457
220.76484;-5.65743
220.85572;26.52789
220.91451;-35.17323
221.24665;-35.19182
221.24688;27.07417
221.31041;16.96440
221.56247;1.89294
221.96553;-79.04471
222.57278;-27.96022
222.67665;74.15548
222.71991;-16.04161
222.75425;-2.29885
222.84702;19.10063
222.90968;-43.57529
224.29607;-4.34609
224.39633;65.93238
224.63314;-43.13387
224.79041;-42.10414
225.24328;-8.51893
225.48664;40.39064
225.52713;25.00826
225.72529;2.09127
225.94867;47.65401
226.01776;-25.28186
226.11190;26.94766
226.27961;-47.05119
226.82478;24.86959
227.21096;-45.27979
227.98400;-48.73770
228.05547;-19.79163
228.07168;-52.09907
228.20669;-44.50036
228.65552;-31.51913
228.87543;33.31510
229.25197;-9.38287
229.37900;-58.80088
229.41203;-63.61049
229.45769;-30.14866
229.63354;-47.87519
229.72787;-68.67947
230.18229;71.83397
230.34307;-40.64746
230.45182;-36.26117
230.53498;-47.92747
230.67036;-44.68957
230.78901;-36.85844
230.80094;30.28824
230.84441;-59.32070
231.04971;-10.32189
231.12307;37.37696
231.23243;58.96602
231.33439;-38.73359
231.95772;29.10549
232.94580;40.89937
233.23248;31.35916
233.54383;-10.06396
233.67162;26.71491
233.70079;10.53886
233.78525;-41.16669
233.88141;-14.78955
233.97194;-44.95834
234.17995;-66.31690
234.25608;-28.13507
234.51384;-42.56748
234.66410;-29.77769
234.84452;36.63583
234.94156;-34.41189
235.07044;-23.81806
235.29798;-44.66056
235.38788;19.67051
235.48674;-19.67857
235.67099;-34.71033
235.68599;26.29551
236.01443;77.79450
236.06665;6.42552
236.54673;15.42193
236.61144;7.35324
237.18504;18.14178
237.39874;26.06855
237.40527;-3.43014
237.70371;4.47758
237.73976;-33.62710
237.74481;-25.75123
237.80807;35.65823
237.81643;20.97788
238.16748;42.44999
238.40303;-25.32708
238.45615;-16.72962
238.78670;-63.42975
239.11248;15.66473
239.22119;-29.21401
239.39709;26.87803
239.44830;54.74950
239.54740;-14.27932
239.71300;-26.11404
239.87623;-41.74440
240.03059;-38.39664
240.08338;-22.62162
240.36079;29.85108
240.47377;58.56444
240.57370;22.80440
240.69938;46.03685
240.80358;-49.22972
240.83611;-25.86515
240.85084;-38.60247
240.88425;-57.77487
241.35931;-19.80539
241.36073;-19.80184
241.62260;-45.17328
241.64815;-36.80221
241.70180;-20.66913
241.85125;-20.86865
242.19250;44.93482
242.24304;36.49011
242.99892;-19.46065
243.00001;-10.06419
243.07588;-27.92632
243.36973;-54.63041
243.58653;-3.69398
243.85944;-63.68565
244.25390;-50.06811
244.37709;75.75470
244.57467;-28.61378
244.58017;-4.69261
244.93520;46.31327
244.96070;-50.15538
245.08681;-78.69566
245.15910;-24.16928
245.29718;-25.59275
245.48018;19.15302
245.51850;1.02892
245.52454;30.89173
245.99795;61.51408
246.02582;-20.03721
246.35387;14.03342
246.39634;-23.44712
246.75599;-18.45620
246.79603;-47.55474
246.95095;-8.37170
246.99605;68.76805
247.11584;-70.08467
247.16052;41.88169
247.35195;-26.43195
247.55199;-25.11516
247.55526;21.48965
247.72851;1.98410
247.78498;-16.61264
247.84559;-34.70432
248.03411;-21.46648
248.15166;11.48823
248.36443;-78.89696
248.52092;-44.04531
248.52579;42.43690
248.97066;-28.21596
249.09359;-35.25536
249.28971;-10.56715
249.68703;48.92828
250.22966;64.58909
250.32282;31.60189
250.39332;-17.74216
250.72391;38.92246
250.77258;-77.51657
251.32412;56.78169
251.49234;82.03725
252.16611;-69.02764
252.30916;45.98345
252.44630;-59.04132
252.45822;-10.78280
252.54269;-34.29261
252.96766;-38.04733
253.08397;-38.01748
253.49886;-42.36202
253.50210;10.16544
253.64627;-42.36076
254.00566;65.13467
254.41779;9.37506
254.65513;-55.99006
254.89603;-53.16049
255.07253;30.92634
255.26511;-4.22245
255.78273;14.09210
256.20563;-34.12292
256.33409;54.46986
256.34442;12.74085
257.19677;65.71464
257.59443;-15.72515
258.03823;-43.23849
